-7.093489646911621	-4.382305145263672	-4.562132358551025	-6.374272346496582	-6.252877712249756	-8.913105010986328	-12.065376281738281	-11.046238899230957	-8.059992790222168	3.578084707260132	-1.905739426612854	0.14015233516693115	-10.574366569519043	-12.08736801147461	-11.83666706085205	-12.885894775390625	-10.939455032348633	-6.483941078186035	-5.372472286224365	-10.504007339477539	-9.024225234985352	-9.532713890075684	-6.453581809997559	-11.946941375732422	-6.095343589782715	-8.75152587890625	-7.678599834442139	-2.13377046585083	3.6685407161712646	-3.110959053039551	-6.901823997497559	-7.252642631530762	-1.178430438041687	1.2670702934265137	-10.16364574432373	-7.307788372039795	2.798819065093994	-7.680826663970947	4.5832085609436035	-2.8864243030548096	-2.715209484100342	-10.991511344909668	-9.794206619262695	0.982390284538269	-1.3245067596435547	-9.571807861328125	-2.1661529541015625	-6.230000019073486	-4.133785724639893	-13.419431686401367	-14.307672500610352	-8.341135025024414	-6.60207986831665	-7.056577682495117	-10.316017150878906	-10.822813034057617	-12.751808166503906	-8.696063995361328	-8.37000846862793	-8.6392183303833
5.072678565979004	-10.612497329711914	-3.004758358001709	-9.242029190063477	-15.613774299621582	-16.146259307861328	-18.42215919494629	-16.297693252563477	-18.315732955932617	-3.6831696033477783	-7.648516654968262	-11.4308443069458	-8.210264205932617	-15.72415542602539	-13.298368453979492	-21.465614318847656	-19.163053512573242	-8.223337173461914	-8.045793533325195	-7.365610122680664	-7.653071403503418	-10.687429428100586	-11.82449722290039	-20.238933563232422	-12.680168151855469	-17.87936782836914	-15.44160270690918	-6.877194404602051	-13.289401054382324	-17.815658569335938	-9.898114204406738	-6.408409118652344	-3.578266143798828	-4.425849437713623	-19.298389434814453	-14.84936237335205	-6.193170070648193	-9.784021377563477	-1.3917945623397827	-0.36035799980163574	-8.931719779968262	-17.679763793945312	-15.135948181152344	2.214916467666626	-10.414608001708984	-11.818456649780273	8.268547058105469	-14.798110961914062	-7.071950912475586	-18.28458595275879	-21.119503021240234	-7.514233112335205	-15.281654357910156	-10.71821117401123	-12.357064247131348	-18.18655776977539	-23.756471633911133	-17.895456314086914	-14.591547012329102	-13.911128044128418
-6.032230377197266	-2.2173733711242676	-13.361724853515625	-8.054483413696289	-8.847021102905273	-15.003532409667969	-9.638416290283203	-11.373706817626953	-13.094134330749512	-6.603034019470215	-0.5080641508102417	-5.466784954071045	9.646795272827148	-8.133123397827148	-0.5595647096633911	-10.432872772216797	-9.386507034301758	-9.756032943725586	-10.809282302856445	-13.792632102966309	-11.876590728759766	-12.82345962524414	-11.985435485839844	-11.006889343261719	-5.6473870277404785	-15.344907760620117	-14.053147315979004	-8.60571002960205	-3.405778408050537	-4.648177146911621	-13.79754638671875	-7.88680362701416	-7.405856132507324	-5.890663146972656	-18.704723358154297	-14.810903549194336	-10.189095497131348	-19.05824851989746	-14.447607040405273	-10.800531387329102	-16.205297470092773	-14.608407974243164	-14.223213195800781	-18.700929641723633	-9.520915031433105	-12.15987777709961	-14.300703048706055	-15.38918399810791	-5.652227401733398	-12.837340354919434	-14.548145294189453	-8.658467292785645	-16.008377075195312	-19.623926162719727	-12.325265884399414	-8.409791946411133	-11.443830490112305	-14.532417297363281	-15.431145668029785	-13.311607360839844
-11.671615600585938	-9.970209121704102	-13.075606346130371	-13.033937454223633	-6.6330437660217285	-10.413159370422363	-15.002822875976562	-13.232383728027344	-13.640304565429688	3.682255506515503	-4.104974269866943	-7.42425537109375	-4.065868854522705	-16.55166244506836	-12.967199325561523	-11.977928161621094	-11.021864891052246	-11.477453231811523	-10.314737319946289	-16.06105613708496	-14.290450096130371	-13.235729217529297	-8.658985137939453	-14.199919700622559	-4.800100803375244	-12.675138473510742	-12.695926666259766	-8.797374725341797	-3.5175819396972656	-10.571285247802734	-3.583761692047119	-5.705570220947266	4.228097915649414	4.799776554107666	-14.001523971557617	-17.827232360839844	-9.458305358886719	-10.118247985839844	0.9221235513687134	0.21927344799041748	-8.29982852935791	-12.942686080932617	-11.710101127624512	-6.14387845993042	-6.631081581115723	-11.271105766296387	-11.552118301391602	-8.319443702697754	-5.241257667541504	-12.726572036743164	-15.723422050476074	-9.775810241699219	-8.096386909484863	-4.934065341949463	-7.941571235656738	-4.408758640289307	-9.589986801147461	-4.057580947875977	-12.996015548706055	-12.561467170715332
-4.522030830383301	1.4151020050048828	-10.387654304504395	-12.685759544372559	-7.734675407409668	-13.271455764770508	-6.802759647369385	-16.78272247314453	-13.314224243164062	-5.152895450592041	-14.779728889465332	-17.762683868408203	4.362242221832275	-16.75581932067871	-8.393621444702148	-15.503358840942383	-14.160886764526367	-8.51494312286377	1.4404611587524414	-11.903406143188477	-5.59176778793335	-10.862386703491211	-8.161913871765137	-14.30194091796875	-4.820324420928955	-17.54327392578125	-13.596561431884766	-14.24445915222168	-13.26390552520752	-14.260198593139648	-8.618517875671387	-8.941300392150879	-10.486364364624023	-12.288171768188477	-19.62333106994629	-16.020469665527344	-10.400787353515625	-10.720762252807617	-16.810367584228516	-16.79511070251465	-9.85310173034668	-17.65176773071289	-14.565256118774414	-18.181304931640625	-16.990856170654297	-22.111621856689453	-16.448219299316406	-18.65867805480957	-12.529241561889648	-13.55068588256836	-18.23578643798828	-9.501869201660156	-16.5927791595459	-15.078079223632812	-21.943363189697266	-9.593473434448242	-10.489648818969727	-18.279796600341797	-17.49271583557129	-16.78473663330078
-6.66698694229126	-0.1098209023475647	-5.813989162445068	-9.697726249694824	-0.6955134272575378	-8.802742004394531	-7.881628036499023	-9.752333641052246	-9.488268852233887	-4.491087436676025	-0.8525018095970154	1.2723438739776611	-4.919161319732666	-12.368965148925781	-13.170724868774414	-12.438150405883789	-11.688384056091309	-7.103470802307129	-9.425302505493164	-11.772443771362305	-9.737829208374023	-10.661869049072266	-7.475066661834717	-9.663869857788086	-9.644258499145508	-9.36192798614502	-6.202921390533447	-2.4579262733459473	7.086501598358154	0.795609712600708	-7.6513776779174805	-4.07781982421875	-4.6283183097839355	-7.085903167724609	-9.252284049987793	-3.0578198432922363	-5.292819976806641	-5.034400463104248	-4.448705673217773	-9.777945518493652	-10.33670711517334	-11.388072967529297	-9.88546371459961	-6.27039909362793	-6.407524108886719	-9.903167724609375	-9.390626907348633	-11.223197937011719	-6.31392765045166	-10.96806812286377	-9.482511520385742	-10.847644805908203	-7.0079264640808105	-7.9865498542785645	-11.514777183532715	-10.010034561157227	-8.242839813232422	-10.904195785522461	-9.48370361328125	-10.393561363220215
-4.9098405838012695	-6.338573932647705	-2.122525691986084	-5.1315178871154785	-7.12950325012207	-10.36630630493164	-14.811271667480469	-12.132280349731445	-10.661983489990234	-0.9095101952552795	-2.1901447772979736	-2.124281406402588	-10.813079833984375	-12.158300399780273	-13.542662620544434	-14.951190948486328	-14.515890121459961	-5.848715782165527	-4.083049774169922	-7.357747554779053	-7.582566738128662	-11.266946792602539	-10.804937362670898	-13.216275215148926	-9.186994552612305	-11.74467945098877	-9.057442665100098	-2.7521843910217285	-3.049368381500244	-8.31236457824707	-8.087841987609863	-9.210044860839844	-3.2306249141693115	-4.104416847229004	-12.197366714477539	-10.78549861907959	1.7948604822158813	-6.766824722290039	5.085620403289795	-0.4656912088394165	-6.000555992126465	-12.987645149230957	-11.41573715209961	2.9351325035095215	-7.034832000732422	-11.627882957458496	2.567754030227661	-9.429054260253906	-4.615878582000732	-14.573929786682129	-16.167980194091797	-10.008119583129883	-10.520476341247559	-8.76034164428711	-9.470722198486328	-13.714876174926758	-15.018441200256348	-12.574965476989746	-8.890944480895996	-9.006933212280273
-14.531991958618164	-11.694978713989258	-11.357704162597656	-13.292436599731445	-3.035538673400879	-8.158121109008789	-11.685882568359375	-7.101589202880859	-12.178529739379883	-15.050394058227539	-10.649881362915039	-10.761008262634277	-9.748153686523438	-11.616730690002441	-6.4591064453125	-1.445229411125183	-5.991759300231934	-12.925403594970703	-17.644805908203125	-15.420547485351562	-17.37702178955078	-14.570240020751953	-16.101669311523438	3.994089126586914	-4.719490051269531	-3.6622302532196045	-11.230033874511719	-12.924968719482422	-13.669088363647461	-10.454094886779785	-14.594772338867188	-12.918498992919922	-12.044698715209961	-15.44460678100586	-8.082117080688477	-8.418619155883789	-15.987168312072754	-14.416393280029297	-15.512975692749023	-17.509849548339844	-15.154389381408691	-5.253789901733398	-11.056266784667969	-17.039875030517578	-10.672711372375488	-4.663458824157715	-19.042078018188477	-15.745123863220215	-12.781198501586914	-9.411983489990234	-1.7309858798980713	-12.422399520874023	-12.29456901550293	-17.17693519592285	-10.277183532714844	-11.511787414550781	-2.236121654510498	-11.770866394042969	-8.161041259765625	-8.2368803024292
-1.938209056854248	-8.758934020996094	0.07890141010284424	-0.5015836954116821	-16.44831657409668	-15.995670318603516	-15.97111701965332	-16.733951568603516	-17.621902465820312	-14.828437805175781	-13.37118911743164	-17.724454879760742	-19.06486701965332	-17.587779998779297	-10.453104972839355	-21.301105499267578	-16.754974365234375	-11.287919998168945	-3.9646363258361816	-8.462549209594727	-2.893848419189453	-11.013633728027344	-8.78706169128418	-19.106189727783203	-8.847704887390137	-17.52074432373047	-17.948396682739258	-5.970940589904785	-17.629108428955078	-15.537137031555176	-8.561279296875	-12.923538208007812	-8.817909240722656	-11.24104118347168	-21.118698120117188	-8.670379638671875	-0.6343838572502136	-7.520685195922852	-10.437167167663574	-12.53626823425293	-4.4608354568481445	-19.8756046295166	-15.755714416503906	1.9100244045257568	-2.803262710571289	-1.0192408561706543	11.13534164428711	-12.248830795288086	-5.907747745513916	-17.747360229492188	-21.28468132019043	-13.20207405090332	-11.722574234008789	-13.189971923828125	-14.48126220703125	-21.162090301513672	-18.968852996826172	-17.563499450683594	-15.920093536376953	-14.560254096984863
-22.773605346679688	-17.241962432861328	-21.146358489990234	-26.899580001831055	-12.381462097167969	-4.318459510803223	-8.903593063354492	-12.16777229309082	-9.754129409790039	-18.379880905151367	-22.143449783325195	-19.38083839416504	-8.859755516052246	-12.36652660369873	-9.812009811401367	-4.607480049133301	-10.816511154174805	-19.944091796875	-23.96297836303711	-22.256206512451172	-20.0854434967041	-18.2338924407959	-20.49322509765625	14.057760238647461	-12.708105087280273	-3.0656495094299316	-9.941510200500488	-23.360092163085938	-22.541351318359375	-18.628278732299805	-23.14716339111328	-22.758264541625977	-18.99678611755371	-22.635053634643555	-8.55107307434082	-13.143677711486816	-27.663333892822266	-18.272367477416992	-19.113073348999023	-17.967029571533203	-19.89813232421875	0.2985003590583801	-12.765532493591309	-23.754484176635742	-22.330989837646484	-15.38477897644043	-28.707807540893555	-16.123722076416016	-18.24679946899414	-9.283912658691406	8.583942413330078	-11.355228424072266	-21.04015350341797	-21.98740005493164	-16.210105895996094	-16.148502349853516	-7.484165191650391	-17.590187072753906	-4.667545318603516	-6.122652530670166
